pctl,beta_1,se,ci_lo,ci_up
50.2462311557789,0.9107282921928683,0.022196804520066102,0.8672233547616629,0.9542332296240738
50.73869346733668,0.907431614992753,0.022131791470670792,0.8640541007968875,0.9508091291886186
51.231155778894475,0.904308925308774,0.022086516401304716,0.8610201486182636,0.9475977019992845
51.72361809045226,0.9013714671017821,0.022060994516955645,0.8581327123854134,0.9446102218181507
52.21608040201006,0.8986299809503007,0.022054728415296217,0.8554035075675079,0.9418564543330934
52.70854271356784,0.8960946445379374,0.022066724159760073,0.8528446599280278,0.939344629147847
53.20100502512564,0.893775015035608,0.02209552257677419,0.8504685865655389,0.937081443505677
53.69346733668342,0.8916799736643816,0.02213924401202167,0.848287852755875,0.9350720945728881
54.185929648241206,0.8898176727164326,0.022195644095390748,0.8463150096757976,0.9333203357570676
54.678391959799,0.8881954853019925,0.02226217763644903,0.8445624189171195,0.9318285516868656
55.17085427135678,0.8868199580793418,0.02233606762219379,0.8430420699835908,0.9305978461750928
55.66331658291458,0.8856967672127255,0.02241437639595334,0.8417653967407323,0.9296281376847187
56.15577889447236,0.8848306777894817,0.022494076408918744,0.8407430981625088,0.9289182574164545
56.64824120603016,0.8842255069137963,0.022572118384989775,0.839984967824442,0.9284660460031506
57.140703517587944,0.8838840906793004,0.0226454952539758,0.8394997355694351,0.9282684457891657
57.633165829145725,0.8838082552044634,0.022711300725062382,0.8392949237412827,0.9283215866676441
58.125628140703526,0.8839987918986547,0.022766781843680063,0.8393767194411614,0.928620864356148
58.618090452261306,0.884455437107991,0.022809385271133766,0.8397498634670705,0.9291610107489116
59.1105527638191,0.8851768562710796,0.022836797333598162,0.8404175559749868,0.9299361565671723
59.60301507537689,0.8861606326947532,0.022846978104484408,0.8413813784543885,0.9309398869351179
60.09547738693468,0.8874032610395748,0.02283818991925786,0.8426412313257436,0.9321652907534059
60.58793969849246,0.8889001455838872,0.022809020786747895,0.8441952863192359,0.9336050048485385
61.08040201005025,0.8906456033137289,0.022758403169399914,0.8460399527560628,0.935251253871395
61.572864321608044,0.8926328718643146,0.02268562856957135,0.8481698569013019,0.9370958868273274
62.06532663316583,0.8948541223166357,0.02259035829067761,0.8505778336690518,0.9391304109642197
62.557788944723626,0.8973004768304695,0.022472630648995788,0.8532549301205669,0.9413460235403722
63.050251256281406,0.8999620310742314,0.022332864799680156,0.8561904203952561,0.9437336417532068
63.5427135678392,0.9028278813884729,0.02217186121343254,0.8593718319399246,0.9462839308370212
64.03517587939699,0.9058861565979589,0.02199079869990906,0.8627849831548668,0.948987330041051
64.52763819095478,0.9091240543663694,0.02179122772230623,0.8664140328517385,0.9518340758810004
65.02010050251256,0.9125278819660144,0.02157505958759386,0.8702415422100249,0.9548142217220039
65.51256281407035,0.916083101314096,0.021344550933002044,0.8742485502192312,0.9579176524089608
66.00502512562815,0.9197743781066873,0.021102282770152126,0.878414663885609,0.9611340923277656
66.49748743718592,0.9235856348619309,0.020851133207496087,0.8827181647383915,0.9644531049854703
66.98994974874373,0.9275001076649254,0.02059424287058137,0.8871361333497152,0.9678640819801356
67.48241206030151,0.9315004063886323,0.020334972007313396,0.8916445936276679,0.9713562191495967
67.9748743718593,0.9355685781478577,0.020076848339286735,0.8962186784797829,0.9749184778159324
68.46733668341709,0.9396861737269537,0.019823504943440515,0.9008328179904586,0.9785395294634489
68.95979899497488,0.9438343167066985,0.01957860786355467,0.9054609504266986,0.9822076829866984
69.45226130653268,0.9479937750020432,0.019345773790865016,0.9100767551188889,0.9859107948851975
69.94472361809045,0.9521450345082749,0.01912847902537305,0.9146539045395139,0.989636164477036
70.43718592964825,0.9562683745423665,0.018929961999770865,0.9191663307941037,0.9933704182906292
70.92964824120604,0.9603439447553892,0.01875312282709366,0.9235884994166297,0.9970993900941487
71.42211055276381,0.9643518431829958,0.01860042446988707,0.9278956811248597,1.0008080052411321
71.91457286432161,0.9682721950927939,0.01847380102152762,0.9320642104330406,1.0044801797525473
