x,beta_1,se,pctl,ci_lo,ci_up
0.7104748628404643,0.9621315895981357,0.037974814526322204,71.04748628404643,0.8877023208069558,1.0365608583893158
0.7154666755501116,0.9901192980053606,0.03787657680130605,71.54666755501115,0.9158825716171354,1.0643560243935857
0.7204584882597587,1.0192710794393933,0.03796364561072167,72.04584882597587,0.9448637013205368,1.0936784575582499
0.7254503009694059,1.0485748608398688,0.03818578617193027,72.5450300969406,0.9737320952215379,1.1234176264581999
0.730442113679053,1.0769428401088097,0.03844789997252602,73.0442113679053,1.0015863408814603,1.1522993393361591
0.7354339263887002,1.103282099488841,0.03864046122600303,73.54339263887002,1.0275481871398586,1.1790160118378235
0.7404257390983474,1.1265656631957153,0.0386730750109794,74.04257390983474,1.0507678290027798,1.2023634973886508
0.7454175518079945,1.1458988622420163,0.038500445061964546,74.54175518079946,1.0704393765318028,1.2213583479522299
0.7504093645176417,1.1605763046402666,0.0381347306303635,75.04093645176417,1.0858336060446176,1.2353190032359156
0.7554011772272888,1.1701255211798234,0.03764205916502289,75.54011772272888,1.0963484409124526,1.2439026014471941
0.760392989936936,1.1743344005999479,0.037123423559706756,76.0392989936936,1.1015738274400968,1.247094973759799
0.7653848026465832,1.1732607592730275,0.03668325116384239,76.53848026465832,1.1013629081560594,1.2451586103899956
0.7703766153562304,1.1672237136245274,0.036393923620999184,77.03766153562303,1.0958929340712675,1.2385544931777872
0.7753684280658775,1.1567778381487726,0.03626933620115455,77.53684280658774,1.0856912454513348,1.2278644308462103
0.7803602407755247,1.1426723009711512,0.036259763094901164,78.03602407755247,1.0716044712171904,1.213740130725112
0.7853520534851719,1.1257981859838306,0.036271154904681156,78.5352053485172,1.0547080286929822,1.196888343274679
0.790343866194819,1.1071279659189228,0.03620028492155504,79.0343866194819,1.0361767112425866,1.178079220595259
0.7953356789044662,1.0876515361855272,0.035971648603428864,79.53356789044662,1.017148400458276,1.1581546719127784
0.8003274916141133,1.0683133314017543,0.03556440564256623,80.03274916141133,0.9986083772107515,1.1380182855927572
0.8053193043237605,1.0499548275243091,0.03502278682587889,80.53193043237606,0.9813114267073626,1.1185982283412557
0.8103111170334076,1.0332662091561464,0.03444703373590749,81.03111170334077,0.9657512636595316,1.1007811546527613
0.8153029297430548,1.0187502029513058,0.03396465314678362,81.53029297430548,0.9521807060362149,1.0853196998663968
0.820294742452702,1.0067001102434179,0.0336869790372607,82.0294742452702,0.9406748445824311,1.0727253759044046
0.8252865551623492,0.9971929933964216,0.033664959760479014,82.52865551623492,0.9312108847248926,1.0631751020679507
0.8302783678719964,0.9900978644688743,0.03386441375654811,83.02783678719963,0.9237248331484772,1.0564708957892712
0.8352701805816435,0.9850976742932782,0.03417454565517948,83.52701805816434,0.9181167956211067,1.0520785529654497
0.8402619932912907,0.9817229800577967,0.03444547991181604,84.02619932912907,0.9142110800004393,1.049234880115154
0.8452538060009378,0.9793944424027967,0.03453668357362835,84.52538060009378,0.9117037864530291,1.0470850983525644
0.850245618710585,0.9774708140041066,0.03435853923389298,85.0245618710585,0.9101293145442699,1.0448123134639433
0.8552374314202321,0.975298855926138,0.03389768604312821,85.5237431420232,0.9088606121223606,1.0417370997299154
0.8602292441298793,0.9722616598679434,0.03322301651075203,86.02292441298793,0.9071457440490899,1.037377575686797
0.8652210568395264,0.9678221475222837,0.032470717100890945,86.52210568395265,0.9041807114523486,1.0314635835922188
0.8702128695491737,0.9615590280797162,0.031807173506273885,87.02128695491737,0.8992181135574028,1.0238999426020297
0.8752046822588209,0.9531931720331834,0.031373873043774154,87.52046822588208,0.891701510811854,1.0146848332545129
0.880196494968468,0.9426031443763363,0.0312311850338728,88.0196494968468,0.8813911465154393,1.0038151422372332
0.8851883076781152,0.9298294683447081,0.031328550977852816,88.51883076781152,0.8684266367402895,0.9912322999491268
0.8901801203877623,0.9150679978404073,0.03151969046067263,89.01801203877623,0.8532905397336382,0.9768454559471763
0.8951719330974095,0.8986535035587755,0.03161453406259783,89.51719330974095,0.836690155408069,0.960616851709482
0.9001637458070566,0.881035175635879,0.0314413536149757,90.01637458070566,0.8194112549253384,0.9426590963464195
0.9051555585167038,0.8627461783395081,0.03089718378285414,90.51555585167038,0.8021888109013989,0.9233035457776172
0.9101473712263509,0.8443696394409308,0.029978469273369834,91.0147371226351,0.7856129193534853,0.9031263595283763
0.9151391839359981,0.8265035140201205,0.028791191239404,91.51391839359981,0.7700738161188835,0.8829332119213574
0.9201309966456453,0.8097266406210228,0.027537757067826425,92.01309966456454,0.7557536285530697,0.863699652688976
0.9251228093552925,0.794568031730313,0.02647206854674996,92.51228093552925,0.7426837307824075,0.8464523326782185
0.9301146220649397,0.7814810459012,0.02581662181785542,93.01146220649397,0.7308813969357124,0.8320806948666877
0.9351064347745868,0.7708236180684405,0.02566264539724697,93.51064347745867,0.7205257573418138,0.8211214787950671
0.940098247484234,0.7628452230632168,0.025912957705818834,94.0098247484234,0.7120567592269023,0.8136336868995313
0.9450900601938811,0.7576807593907291,0.026314749515966344,94.50900601938811,0.7061047980772422,0.809256720704216
0.9500818729035283,0.7553511051074664,0.02655687518620692,95.00818729035284,0.7033005862005753,0.8074016240143574
