pctl,beta_1,se,B,half
66.33333333333333,0.83668422630389,0.11900299386458374,888sport,early
67.32323232323232,0.8348192998900413,0.11811323473534853,888sport,early
68.31313131313131,0.8332319402730893,0.11721555621723587,888sport,early
69.3030303030303,0.8319414411787119,0.1163198057277318,888sport,early
70.2929292929293,0.8309662391391358,0.11543532134444001,888sport,early
71.28282828282828,0.8303236498286415,0.1145706340293217,888sport,early
72.27272727272727,0.8300296078387359,0.11373331419816173,888sport,early
73.26262626262626,0.8300984139607677,0.11292999669777645,888sport,early
74.25252525252525,0.8305424941135943,0.11216660425613624,888sport,early
75.24242424242425,0.8313721740688405,0.1114487719080733,888sport,early
76.23232323232322,0.8325954740858891,0.11078245517150066,888sport,early
77.22222222222221,0.834217927473452,0.11017468446613479,888sport,early
78.2121212121212,0.8362424269458314,0.10963440897634989,888sport,early
79.2020202020202,0.8386691024422732,0.1091733561680221,888sport,early
80.1919191919192,0.8414952338302908,0.10880681955383788,888sport,early
81.18181818181817,0.8447152016235245,0.10855427815432088,888sport,early
82.17171717171718,0.8483204785153797,0.10843974793667983,888sport,early
83.16161616161615,0.8522996641681413,0.10849177064932483,888sport,early
84.15151515151514,0.8566385653105264,0.10874296209207825,888sport,early
85.14141414141415,0.8613203227908397,0.1092290734033407,888sport,early
86.13131313131312,0.8663255868164673,0.10998756752925885,888sport,early
87.12121212121212,0.871632741191111,0.11105577713346873,888sport,early
88.1111111111111,0.8772181769475316,0.1124687823146572,888sport,early
89.1010101010101,0.8830566153740297,0.11425721246632044,888sport,early
90.0909090909091,0.8891214800560756,0.11644521814784013,888sport,early
91.08080808080807,0.8953853172090357,0.11904885962428738,888sport,early
92.07070707070707,0.9018202632718267,0.1220751120370272,888sport,early
93.06060606060605,0.9083985584728861,0.12552160078440888,888sport,early
94.05050505050505,0.9150931048772785,0.12937707562048262,888sport,early
95.04040404040404,0.9218780672833865,0.13362253465720703,888sport,early
96.03030303030302,0.9287295152672055,0.138232841585282,888sport,early
97.02020202020202,0.9356261046773436,0.1431786508865784,888sport,early
98.010101010101,0.9425497969707906,0.14842846373657725,888sport,early
99.0,0.9494866149530431,0.1539506704488312,888sport,early
1.0,0.8023421892964955,0.20488336067539878,888sport,late
1.9898989898989898,0.8062588215542319,0.20221047609281115,888sport,late
2.9797979797979797,0.8101754533224407,0.19954667156756697,888sport,late
3.9696969696969697,0.8140920827490119,0.19689231847249802,888sport,late
4.959595959595959,0.818008706532624,0.19424780788565926,888sport,late
5.94949494949495,0.821925320116975,0.1916135501108282,888sport,late
6.939393939393939,0.8258419178739022,0.18898997445056792,888sport,late
7.929292929292929,0.8297584932730439,0.18637752927116316,888sport,late
8.919191919191919,0.8336750390385719,0.1837766823888609,888sport,late
9.909090909090908,0.8375915472935382,0.18118792179883195,888sport,late
10.898989898989898,0.8415080096923984,0.17861175675724172,888sport,late
11.888888888888888,0.8454244175422763,0.17604871921407655,888sport,late
12.878787878787879,0.8493407619135335,0.1734993655811753,888sport,late
13.868686868686869,0.8532570337401986,0.17096427880743303,888sport,late
14.85858585858586,0.8571732239107932,0.1684440707223977,888sport,late
15.848484848484848,0.861089323350071,0.16593938460130125,888sport,late
16.838383838383837,0.8650053230921595,0.16345089789954637,888sport,late
17.82828282828283,0.8689212143455597,0.16097932510313714,888sport,late
18.818181818181817,0.872836988550431,0.15852542064354172,888sport,late
19.80808080808081,0.8767526374285461,0.15608998183077671,888sport,late
20.7979797979798,0.8806681530262673,0.15367385176660744,888sport,late
21.787878787878785,0.8845835277508596,0.15127792220995262,888sport,late
22.77777777777778,0.8884987544004194,0.14890313637795835,888sport,late
23.767676767676768,0.8924138261876673,0.14655049167776038,888sport,late
24.757575757575758,0.8963287367578221,0.1442210423746158,888sport,late
25.747474747474747,0.9002434802007548,0.14191590221082195,888sport,late
26.737373737373737,0.9041580510575942,0.1396362469957037,888sport,late
27.727272727272727,0.9080724443219541,0.1373833171891584,888sport,late
28.71717171717172,0.9119866554359366,0.13515842049922341,888sport,late
29.707070707070706,0.9159006802810727,0.1329629345075585,888sport,late
30.696969696969695,0.9198145151643685,0.1307983093255694,888sport,late
31.686868686868685,0.9237281567996407,0.12866607026838506,888sport,late
32.676767676767675,0.9276416022843473,0.1265678205145526,888sport,late
33.666666666666664,0.9315548490721478,0.12450524369689846,888sport,late
34.65656565656566,0.9354678949414645,0.12248010634548652,888sport,late
35.64646464646465,0.939380737960352,0.12049426007811244,888sport,late
36.63636363636363,0.9432933764480325,0.118549643408528,888sport,late
37.62626262626262,0.9472058089334947,0.11664828301885613,888sport,late
38.61616161616161,0.9511180341116116,0.11479229432168632,888sport,late
39.60606060606061,0.9550300507972739,0.1129838811203257,888sport,late
40.5959595959596,0.9589418578780939,0.11122533416372629,888sport,late
41.58585858585859,0.962853454266276,0.10951902838670162,888sport,late
42.57575757575757,0.9667648388502946,0.10786741862705712,888sport,late
43.56565656565656,0.9706760104470643,0.10627303361993173,888sport,late
44.55555555555556,0.97458696775531,0.10473846808661921,888sport,late
45.54545454545455,0.9784977093108809,0.10326637276091914,888sport,late
46.535353535353536,0.9824082334447566,0.10185944223105639,888sport,late
47.525252525252526,0.98631853824451,0.10052040051964246,888sport,late
48.51515151515151,0.9902286215199775,0.09925198437806414,888sport,late
49.505050505050505,0.9941384807738753,0.09805692433480576,888sport,late
50.494949494949495,0.9980481131780714,0.09693792360885976,888sport,late
51.48484848484849,1.0019575155561764,0.09589763507831502,888sport,late
52.474747474747474,1.005866684373069,0.09493863657850363,888sport,late
53.46464646464646,1.0097756157318958,0.0940634048909813,888sport,late
54.45454545454545,1.013684305379013,0.0932742888704902,888sport,late
55.44444444444444,1.0175927487172431,0.09257348223743112,888sport,late
56.43434343434344,1.0215009408277163,0.09196299663308707,888sport,late
57.42424242424242,1.0254088765004556,0.09144463558833298,888sport,late
58.414141414141405,1.0293165502737451,0.0910199700883193,888sport,late
59.4040404040404,1.0332239564821912,0.090690316420726,888sport,late
60.39393939393939,1.0371310893132528,0.09045671696995085,888sport,late
61.38383838383839,1.041037942871883,0.09031992456214782,888sport,late
62.37373737373737,1.0449445112527838,0.0902803908767578,888sport,late
63.36363636363637,1.0488507886196359,0.09033825932200584,888sport,late
64.35353535353535,1.0527567692905304,0.09049336263019875,888sport,late
65.34343434343434,1.0566624478287023,0.09074522527112695,888sport,late
66.33333333333333,1.060567819137527,0.091093070617555,888sport,late
67.32323232323232,1.064472878558642,0.09153583263545721,888sport,late
68.31313131313131,1.06837762197193,0.09207217172283873,888sport,late
69.3030303030303,1.0722820458960212,0.09270049419304041,888sport,late
70.2929292929293,1.0761861475878751,0.09341897479782978,888sport,late
71.28282828282828,1.0800899251399505,0.09422558161644048,888sport,late
72.27272727272727,1.0839933775734079,0.09511810260061598,888sport,late
73.26262626262626,1.087896504925764,0.09609417306181064,888sport,late
74.25252525252525,1.0917993083313984,0.09715130341213668,888sport,late
75.24242424242425,1.0957017900933108,0.0982869065210365,888sport,late
76.23232323232322,1.099603953744555,0.09949832411970003,888sport,late
77.22222222222221,1.1035058040978039,0.1007828517692757,888sport,late
78.2121212121212,1.1074073472815615,0.10213776200139861,888sport,late
79.2020202020202,1.111308590761607,0.10356032533542614,888sport,late
80.1919191919192,1.11520954334634,0.10504782897167882,888sport,late
81.18181818181817,1.1191102151748031,0.10659759305038263,888sport,late
82.17171717171718,1.12301061768626,0.10820698444916967,888sport,late
83.16161616161615,1.1269107635703415,0.10987342816591941,888sport,late
84.15151515151514,1.1308106666968976,0.11159441639708204,888sport,late
85.14141414141415,1.1347103420248275,0.11336751547361268,888sport,late
86.13131313131312,1.1386098054893066,0.11519037085691859,888sport,late
87.12121212121212,1.1425090738669648,0.11706071042579042,888sport,late
88.1111111111111,1.1464081646187116,0.11897634630248449,888sport,late
89.1010101010101,1.15030709571004,0.12093517547255084,888sport,late
90.0909090909091,1.1542058854087585,0.12293517944951378,888sport,late
91.08080808080807,1.1581045520602298,0.12497442322321035,888sport,late
92.07070707070707,1.1620031138402849,0.12705105371079053,888sport,late
93.06060606060605,1.1659015884860777,0.12916329790360745,888sport,late
94.05050505050505,1.1697999930052077,0.13130946087317355,888sport,late
95.04040404040404,1.1736983433634873,0.13348792376685545,888sport,late
96.03030303030302,1.1775966541517606,0.13569714189094859,888sport,late
97.02020202020202,1.1814949382321658,0.13793564294714977,888sport,late
98.010101010101,1.1853932063642243,0.14020202546015673,888sport,late
99.0,1.1892914668110621,0.14249495741099727,888sport,late
1.0,1.6421446615911695,0.16820303237933934,BetVictor,early
1.9898989898989898,1.6364745443665085,0.16537939122405815,BetVictor,early
2.9797979797979797,1.6308042010528232,0.16260419466887296,BetVictor,early
3.9696969696969697,1.6251333942271928,0.1598802279139729,BetVictor,early
4.959595959595959,1.6194618334956994,0.15721024739266334,BetVictor,early
5.94949494949495,1.6137891991375495,0.15459684630359982,BetVictor,early
6.939393939393939,1.608115164449125,0.15204234058970403,BetVictor,early
7.929292929292929,1.6024394167172196,0.1495486788421905,BetVictor,early
8.919191919191919,1.5967616767424158,0.14711737875397485,BetVictor,early
9.909090909090908,1.5910817168292586,0.1447494915272879,BetVictor,early
10.898989898989898,1.5853993771593566,0.14244559418175395,BetVictor,early
11.888888888888888,1.5797145804664834,0.14020580815088546,BetVictor,early
12.878787878787879,1.574027344938916,0.13802984104091157,BetVictor,early
13.868686868686869,1.5683377952832933,0.13591704709381278,BetVictor,early
14.85858585858586,1.5626461718958629,0.13386650086617272,BetVictor,early
15.848484848484848,1.5569528381008115,0.1318770779983819,BetVictor,early
16.838383838383837,1.5512582854310377,0.12994753675992243,BetVictor,early
17.82828282828283,1.545563136943838,0.12807659433072827,BetVictor,early
18.818181818181817,1.539868148582186,0.1262629924906427,BetVictor,early
19.80808080808081,1.5341742086111982,0.12450554847735816,BetVictor,early
20.7979797979798,1.5284823351786012,0.12280318814734066,BetVictor,early
21.787878787878785,1.5227936720671842,0.1211549601231739,BetVictor,early
22.77777777777778,1.5171094827259612,0.11956003121262412,BetVictor,early
23.767676767676768,1.5114311426847435,0.11801766491604543,BetVictor,early
24.757575757575758,1.50576013047367,0.11652718618305792,BetVictor,early
25.747474747474747,1.5000980171847678,0.11508793663528515,BetVictor,early
26.737373737373737,1.4944464548263885,0.1136992251596073,BetVictor,early
27.727272727272727,1.4888071636332918,0.11236027904419021,BetVictor,early
28.71717171717172,1.4831819185049342,0.11107020065833292,BetVictor,early
29.707070707070706,1.4775725347520756,0.10982793408320567,BetVictor,early
30.696969696969695,1.471980853336963,0.10863224513576152,BetVictor,early
31.686868686868685,1.4664087257950527,0.10748171697712809,BetVictor,early
32.676767676767675,1.4608579990264332,0.10637476207045594,BetVictor,early
33.666666666666664,1.4553305001428174,0.1053096497788055,BetVictor,early
34.65656565656566,1.4498280215512802,0.10428454750287175,BetVictor,early
35.64646464646465,1.4443523064488253,0.10329757207436963,BetVictor,early
36.63636363636363,1.438905034892611,0.10234684724612067,BetVictor,early
37.62626262626262,1.4334878105993178,0.10143056262659002,BetVictor,early
38.61616161616161,1.4281021486139827,0.1005470293308229,BetVictor,early
39.60606060606061,1.4227494639738048,0.09969472795942151,BetVictor,early
40.5959595959596,1.4174310614762529,0.09887234523447241,BetVictor,early
41.58585858585859,1.4121481266435143,0.09807879664757037,BetVictor,early
42.57575757575757,1.4069017179571968,0.09731323371824863,BetVictor,early
43.56565656565656,1.4016927604185732,0.09657503581399703,BetVictor,early
44.55555555555556,1.3965220404707572,0.09586378783180202,BetVictor,early
45.54545454545455,1.3913902023003648,0.09517924627342973,BetVictor,early
46.535353535353536,1.3862977455177414,0.09452129725938854,BetVictor,early
47.525252525252526,1.3812450241969962,0.09388991073333751,BetVictor,early
48.51515151515151,1.3762322472401063,0.0932850954465196,BetVictor,early
49.505050505050505,1.3712594800135174,0.0927068592465853,BetVictor,early
50.494949494949495,1.366326647191185,0.09215517872619243,BetVictor,early
51.48484848484849,1.3614335367250265,0.09162998144836537,BetVictor,early
52.474747474747474,1.3565798048525006,0.09113114282596299,BetVictor,early
53.46464646464646,1.351764982041592,0.09065849838889171,BetVictor,early
54.45454545454545,1.3469884797659248,0.09021187074296637,BetVictor,early
55.44444444444444,1.3422495979971512,0.08979110913632732,BetVictor,early
56.43434343434344,1.337547533298184,0.0893961383285286,BetVictor,early
57.42424242424242,1.3328813873992205,0.0890270125148813,BetVictor,early
58.414141414141405,1.328250176138782,0.08868396948078698,BetVictor,early
59.4040404040404,1.323652838654144,0.08836748000221625,BetVictor,early
60.39393939393939,1.3190882467093428,0.08807828778811962,BetVictor,early
61.38383838383839,1.3145552140543832,0.08781743596119654,BetVictor,early
62.37373737373737,1.3100525057160797,0.08758627714393215,BetVictor,early
63.36363636363637,1.3055788471290075,0.08738646557604388,BetVictor,early
64.35353535353535,1.3011329330240748,0.08721993123189356,BetVictor,early
65.34343434343434,1.2967134360020645,0.08708883750772851,BetVictor,early
66.33333333333333,1.2923190147298986,0.08699552557357187,BetVictor,early
67.32323232323232,1.287948321708095,0.08694244979529925,BetVictor,early
68.31313131313131,1.2836000105687144,0.08693210959883581,BetVictor,early
69.3030303030303,1.2792727428737882,0.08696698366035324,BetVictor,early
70.2929292929293,1.2749651943945695,0.08704947228638842,BetVictor,early
71.28282828282828,1.2706760608617536,0.08718185326328043,BetVictor,early
72.27272727272727,1.2664040631858788,0.08736625532709938,BetVictor,early
73.26262626262626,1.2621479521552885,0.08760465181135114,BetVictor,early
74.25252525252525,1.25790651262617,0.08789887510171915,BetVictor,early
75.24242424242425,1.2536785672251576,0.08825065043875052,BetVictor,early
76.23232323232322,1.2494629795897203,0.08866164555967623,BetVictor,early
77.22222222222221,1.2452586571749884,0.089133530862135,BetVictor,early
78.2121212121212,1.241064553657778,0.08966804339032938,BetVictor,early
79.2020202020202,1.2368796709693526,0.09026704713621404,BetVictor,early
80.1919191919192,1.232703060987948,0.09093258201221867,BetVictor,early
81.18181818181817,1.2285338269203456,0.0916668944265543,BetVictor,early
82.17171717171718,1.2243711243988809,0.09247244365476878,BetVictor,early
83.16161616161615,1.2202141623163492,0.0933518800698286,BetVictor,early
84.15151515151514,1.2160622034164625,0.09430799363071783,BetVictor,early
85.14141414141415,1.2119145646519258,0.09534363365244872,BetVictor,early
86.13131313131312,1.2077706173160603,0.0964616035687294,BetVictor,early
87.12121212121212,1.2036297869473531,0.09766453691174076,BetVictor,early
88.1111111111111,1.1994915529995573,0.09895476283055937,BetVictor,early
89.1010101010101,1.1953554482631916,0.10033417093418465,BetVictor,early
90.0909090909091,1.191221058017691,0.10180408591191145,BetVictor,early
91.08080808080807,1.1870880188872202,0.10336516216456451,BetVictor,early
92.07070707070707,1.1829560173674565,0.10501730758077296,BetVictor,early
93.06060606060605,1.178824787985679,0.10675964371855165,BetVictor,early
94.05050505050505,1.1746941110523719,0.10859050719936615,BetVictor,early
95.04040404040404,1.170563809959441,0.11050749435114836,BetVictor,early
96.03030303030302,1.166433747978141,0.11250754834231295,BetVictor,early
97.02020202020202,1.1623038245090531,0.11458708552051318,BetVictor,early
98.010101010101,1.1581739707369723,0.11674215566155123,BetVictor,early
99.0,1.1540441446454515,0.1189686295421996,BetVictor,early
1.0,0.6476183198340537,0.9369658806114393,BetVictor,late
1.9898989898989898,0.6214644941089953,0.896022589199419,BetVictor,late
2.9797979797979797,0.5953106683839484,0.8556432412587729,BetVictor,late
3.9696969696969697,0.5691569901711193,0.8159125303801841,BetVictor,late
4.959595959595959,0.5430056058639514,0.7769419141804009,BetVictor,late
5.94949494949495,0.5168629141849035,0.7388777478968386,BetVictor,late
6.939393939393939,0.49074044100196756,0.7018954569980719,BetVictor,late
7.929292929292929,0.4646552782917093,0.666190695872248,BetVictor,late
8.919191919191919,0.43863024372780623,0.6319690244218606,BetVictor,late
9.909090909090908,0.41269391116272236,0.599434837721164,BetVictor,late
10.898989898989898,0.386880526764668,0.568779715120926,BetVictor,late
11.888888888888888,0.3612298257413926,0.5401705586143104,BetVictor,late
12.878787878787879,0.3357867650528443,0.5137381530420444,BetVictor,late
13.868686868686869,0.31060118758590005,0.4895670625140785,BetVictor,late
14.85858585858586,0.28572743293811653,0.4676879998479794,BetVictor,late
15.848484848484848,0.2612239092875299,0.4480738579380251,BetVictor,late
16.838383838383837,0.23715263983521595,0.43064036798715793,BetVictor,late
17.82828282828283,0.21357879603921948,0.4152518092459282,BetVictor,late
18.818181818181817,0.19057022836388504,0.4017314159224125,BetVictor,late
19.80808080808081,0.16819700357640777,0.38987530556214717,BetVictor,late
20.7979797979798,0.146530955801621,0.37946813406331625,BetVictor,late
21.787878787878785,0.12564525663837334,0.3702984483937859,BetVictor,late
22.77777777777778,0.10561400770281393,0.3621718985859591,BetVictor,late
23.767676767676768,0.08651185704774778,0.354920980110992,BetVictor,late
24.757575757575758,0.06841363905869902,0.34841062521841176,BetVictor,late
25.747474747474747,0.05139403570141732,0.3425395792984927,BetVictor,late
26.737373737373737,0.035527255434030014,0.3372379860066646,BetVictor,late
27.727272727272727,0.020886724743475638,0.33246193703190474,BetVictor,late
28.71717171717172,0.007544786151216565,0.3281859396275343,BetVictor,late
29.707070707070706,-0.0044276043083866234,0.32439434916172766,BetVictor,late
30.696969696969695,-0.014961187680778476,0.3210728244440065,BetVictor,late
31.686868686868685,-0.023988728535444537,0.318200791505814,BetVictor,late
32.676767676767675,-0.03144536495593209,0.31574573898999475,BetVictor,late
33.666666666666664,-0.037268989369483974,0.3136599152822705,BetVictor,late
34.65656565656566,-0.041400666792109186,0.31187967550422935,BetVictor,late
35.64646464646465,-0.04378509604792691,0.3103273812181523,BetVictor,late
36.63636363636363,-0.04437111822964823,0.3089154457947643,BetVictor,late
37.62626262626262,-0.043112275118739274,0.30755189585449355,BetVictor,late
38.61616161616161,-0.03996741853402519,0.3061467119814584,BetVictor,late
39.60606060606061,-0.03490136964827173,0.30461821718138343,BetVictor,late
40.5959595959596,-0.02788562525566174,0.3028988717841463,BetVictor,late
41.58585858585859,-0.01889910584362753,0.30093997017516316,BetVictor,late
42.57575757575757,-0.007928938155757348,0.29871488241784294,BetVictor,late
43.56565656565656,0.00502873718742658,0.2962206192565002,BetVictor,late
44.55555555555556,0.019967944485383193,0.29347761361821145,BetVictor,late
45.54545454545455,0.03687205155757123,0.2905277096775915,BetVictor,late
46.535353535353536,0.055712963240928254,0.28743044376078525,BetVictor,late
47.525252525252526,0.07645034636533024,0.28425780376415966,BetVictor,late
48.51515151515151,0.09903090396506911,0.2810877751969194,BetVictor,late
49.505050505050505,0.12338771733832814,0.27799712191047915,BetVictor,late
50.494949494949495,0.14943967507322503,0.27505399246244505,BetVictor,late
51.48484848484849,0.17709100825936658,0.2723110572104596,BetVictor,late
52.474747474747474,0.2062309508139904,0.26979992473264114,BetVictor,late
53.46464646464646,0.2367335431173107,0.2675275209466338,BetVictor,late
54.45454545454545,0.2684575959858134,0.265474924377294,BetVictor,late
55.44444444444444,0.301246830449096,0.2635988566008197,BetVictor,late
56.43434343434344,0.3349302068011256,0.26183568433479537,BetVictor,late
57.42424242424242,0.36932245403175623,0.2601074739665641,BetVictor,late
58.414141414141405,0.40422480800625527,0.2583294167017821,BetVictor,late
59.4040404040404,0.43942596369122744,0.25641784678783675,BetVictor,late
60.39393939393939,0.4747032434117401,0.2542981000700243,BetVictor,late
61.38383838383839,0.5098239795646766,0.2519115686223591,BetVictor,late
62.37373737373737,0.5445471064977703,0.24922145089276787,BetVictor,late
63.36363636363637,0.5786249524337659,0.24621683380985884,BetVictor,late
64.35353535353535,0.611805218440852,0.24291484899913732,BetVictor,late
65.34343434343434,0.6438331276210737,0.23936071516398635,BetVictor,late
66.33333333333333,0.6744537239372099,0.23562552678393545,BetVictor,late
67.32323232323232,0.7034142965125529,0.23180170396340638,BetVictor,late
68.31313131313131,0.7304669018690733,0.22799611713132062,BetVictor,late
69.3030303030303,0.7553709535031183,0.22432108096105052,BetVictor,late
70.2929292929293,0.777895845475199,0.22088369564607233,BetVictor,late
71.28282828282828,0.7978235743669799,0.2177743827776104,BetVictor,late
72.27272727272727,0.8149513220812006,0.2150558400914656,BetVictor,late
73.26262626262626,0.8290939605481444,0.21275388911417345,BetVictor,late
74.25252525252525,0.8400864385539877,0.21085166260685806,BetVictor,late
75.24242424242425,0.8477860105534016,0.20928819070883534,BetVictor,late
76.23232323232322,0.8520742675383837,0.20796175092622735,BetVictor,late
77.22222222222221,0.8528589307954111,0.206737546560799,BetVictor,late
78.2121212121212,0.8500753706484114,0.20545862743351231,BetVictor,late
79.2020202020202,0.8436878141539721,0.20395865317051864,BetVictor,late
80.1919191919192,0.8336902080042536,0.20207516044254534,BetVictor,late
81.18181818181817,0.8201067056574367,0.1996623320321703,BetVictor,late
82.17171717171718,0.8029917508924522,0.19660271932567955,BetVictor,late
83.16161616161615,0.7824297334655246,0.19281780313342542,BetVictor,late
84.15151515151514,0.7585341964031147,0.18827760975638155,BetVictor,late
85.14141414141415,0.7314465784542958,0.183009794620075,BetVictor,late
86.13131313131312,0.7013344793669947,0.1771086345446251,BetVictor,late
87.12121212121212,0.6683894398578116,0.17074415243149202,BetVictor,late
88.1111111111111,0.6328242322831357,0.1641709472911183,BetVictor,late
89.1010101010101,0.59486966210305,0.15773489013244968,BetVictor,late
90.0909090909091,0.5547708840431329,0.1518733202866353,BetVictor,late
91.08080808080807,0.5127832403804129,0.1471009301136875,BetVictor,late
92.07070707070707,0.46916763192463895,0.14397122494840314,BetVictor,late
93.06060606060605,0.4241854349320542,0.14300743374841418,BetVictor,late
94.05050505050505,0.3780929793187271,0.14461232637057897,BetVictor,late
95.04040404040404,0.33113560500672024,0.14898852789916758,BetVictor,late
96.03030303030302,0.28354131400748583,0.15610820140155507,BetVictor,late
97.02020202020202,0.23551403583882258,0.1657471238058807,BetVictor,late
98.010101010101,0.18722652306448917,0.17756135393103323,BetVictor,late
99.0,0.13881289201384983,0.19116915218703792,BetVictor,late
1.0,2.148303975953322,0.20558205288185863,Interwetten,early
1.9898989898989898,2.1084135962103483,0.19264091010669473,Interwetten,early
2.9797979797979797,2.068545810036842,0.18037014558178718,Interwetten,early
3.9696969696969697,2.028725812447745,0.1689209380501798,Interwetten,early
4.959595959595959,1.9889868988031103,0.15846056661268676,Interwetten,early
5.94949494949495,1.9493693238072085,0.14916084630146428,Interwetten,early
6.939393939393939,1.9099191496147925,0.14118173862682318,Interwetten,early
7.929292929292929,1.8706870966060392,0.1346504833662533,Interwetten,early
8.919191919191919,1.8317274114074948,0.12963898658416145,Interwetten,early
9.909090909090908,1.7930967672267175,0.1261449616346295,Interwetten,early
10.898989898989898,1.754853211561355,0.12408350522205218,Interwetten,early
11.888888888888888,1.7170551758681882,0.12329348792764602,Interwetten,early
12.878787878787879,1.6797605608751898,0.12355776752510574,Interwetten,early
13.868686868686869,1.6430259099308007,0.12463105811419847,Interwetten,early
14.85858585858586,1.6069056811550086,0.126267602902437,Interwetten,early
15.848484848484848,1.5714516272389036,0.12824291236108012,Interwetten,early
16.838383838383837,1.5367122895853966,0.13036744612368587,Interwetten,early
17.82828282828283,1.5027326111510702,0.13249293367547488,Interwetten,early
18.818181818181817,1.4695536698971114,0.13451325801531056,Interwetten,early
19.80808080808081,1.437212532240979,0.1363618592516469,Interwetten,early
20.7979797979798,1.4057422233838641,0.13800712690887645,Interwetten,early
21.787878787878785,1.3751718089268037,0.13944670596684505,Interwetten,early
22.77777777777778,1.3455265798371818,0.14070123956861763,Interwetten,early
23.767676767676768,1.3168283306397326,0.14180784481465397,Interwetten,early
24.757575757575758,1.2890957187310743,0.14281353471413258,Interwetten,early
25.747474747474747,1.2623446909977742,0.1437688101359418,Interwetten,early
26.737373737373737,1.2365889624937911,0.14472170128984882,Interwetten,early
27.727272727272727,1.2118405308356819,0.14571259307845907,Interwetten,early
28.71717171717172,1.1881102092276064,0.14677018338513442,Interwetten,early
29.707070707070706,1.1654081606521323,0.14790887223129617,Interwetten,early
30.696969696969695,1.1437444157668288,0.14912775842484208,Interwetten,early
31.686868686868685,1.1231293574326653,0.1504112491414821,Interwetten,early
32.676767676767675,1.1035741555632264,0.1517311055965905,Interwetten,early
33.666666666666664,1.0850911371107603,0.15304959728717496,Interwetten,early
34.65656565656566,1.0676940774750736,0.15432334885314783,Interwetten,early
35.64646464646465,1.0513984014072992,0.15550744652979678,Interwetten,early
36.63636363636363,1.0362212835472975,0.1565594138272618,Interwetten,early
37.62626262626262,1.0221816410418616,0.15744274483051854,Interwetten,early
38.61616161616161,1.0093000131958532,0.15812977338212625,Interwetten,early
39.60606060606061,0.9975983257589984,0.15860373879228168,Interwetten,early
40.5959595959596,0.9870995401959766,0.1588599743725398,Interwetten,early
41.58585858585859,0.9778271910708627,0.1589061932304577,Interwetten,early
42.57575757575757,0.9698048174428359,0.15876188136669123,Interwetten,early
43.56565656565656,0.9630552968617754,0.1584568389337403,Interwetten,early
44.55555555555556,0.9576000931142922,0.15802894450024207,Interwetten,early
45.54545454545455,0.9534584312493077,0.15752126028039362,Interwetten,early
46.535353535353536,0.9506464155581608,0.15697865048087561,Interwetten,early
47.525252525252526,0.9491761080484411,0.15644414634890813,Interwetten,early
48.51515151515151,0.9490545864938826,0.15595534966650226,Interwetten,early
49.505050505050505,0.9502830023287313,0.1555412053011031,Interwetten,early
50.494949494949495,0.9528556594541291,0.15521947539994368,Interwetten,early
51.48484848484849,0.9567591354146723,0.15499520018879728,Interwetten,early
52.474747474747474,0.9619714663705197,0.15486033191172593,Interwetten,early
53.46464646464646,0.9684614168278572,0.15479459291577047,Interwetten,early
54.45454545454545,0.9761878541987731,0.1547674621893615,Interwetten,early
55.44444444444444,0.9850992469536417,0.15474106669377377,Interwetten,early
56.43434343434344,0.9951333034157763,0.1546736681372356,Interwetten,early
57.42424242424242,1.0062167661594141,0.15452340237944606,Interwetten,early
58.414141414141405,1.0182653745418198,0.15425194262490086,Interwetten,early
59.4040404040404,1.031184005163366,0.15382780393303594,Interwetten,early
60.39393939393939,1.0448669970535327,0.15322906710273665,Interwetten,early
61.38383838383839,1.059198665175979,0.15244535941275902,Interwetten,early
62.37373737373737,1.0740540024865313,0.15147897917510622,Interwetten,early
63.36363636363637,1.0892995673225967,0.15034508886826944,Interwetten,early
64.35353535353535,1.1047945494123104,0.14907093210579933,Interwetten,early
65.34343434343434,1.1203920043262796,0.14769406141432792,Interwetten,early
66.33333333333333,1.1359402428152297,0.14625960721380257,Interwetten,early
67.32323232323232,1.1512843582489025,0.1448166829444362,Interwetten,early
68.31313131313131,1.1662678723471203,0.14341411141878685,Interwetten,early
69.3030303030303,1.1807344766312649,0.1420957679620161,Interwetten,early
70.2929292929293,1.194529844572903,0.14089594819713522,Interwetten,early
71.28282828282828,1.2075034873219255,0.13983525115404238,Interwetten,early
72.27272727272727,1.219510624197742,0.13891748552823718,Interwetten,early
73.26262626262626,1.2304140378563626,0.13812803208511396,Interwetten,early
74.25252525252525,1.240085883224732,0.13743392792075704,Interwetten,early
75.24242424242425,1.2484094189450827,0.13678571104439935,Interwetten,early
76.23232323232322,1.2552806301966788,0.13612083324124727,Interwetten,early
77.22222222222221,1.260609712361278,0.13536827420480274,Interwetten,early
78.2121212121212,1.2643223860633541,0.13445390798338885,Interwetten,early
79.2020202020202,1.2663610156264093,0.13330618841403832,Interwetten,early
80.1919191919192,1.266685504916075,0.13186180964357644,Interwetten,early
81.18181818181817,1.2652739468534715,0.13007112384786676,Interwetten,early
82.17171717171718,1.2621230055359596,0.12790322501709403,Interwetten,early
83.16161616161615,1.2572480128422585,0.1253507081156695,Interwetten,early
84.15151515151514,1.2506827645792813,0.12243416714068998,Interwetten,early
85.14141414141415,1.2424790045783163,0.11920648241770197,Interwetten,early
86.13131313131312,1.2327055886007778,0.11575683290735703,Interwetten,early
