hours,beta_1,se,k
0.6989361912228758,0.7756828263120679,0.03361213236873747,6
0.667045055472996,0.7750112948315443,0.03367186943882244,6
0.6366090518971097,0.7744116313480855,0.03372622695213205,6
0.607561785567787,0.7738829261402097,0.033775943052584544,6
0.5798398910324915,0.7734242694864346,0.03382184370360929,6
0.5533828940843732,0.7730347516652786,0.03386483863932736,6
0.5281330798402016,0.7727134629552599,0.03390591732555577,6
0.5040353668376487,0.7724594936348965,0.033946144845733384,6
0.4810371868772778,0.7722719339827068,0.033986657627450526,6
0.4590883703471119,0.772149874277209,0.03402865892711071,6
0.43814103677962973,0.7720924047969211,0.03407341399365812,6
0.4181494904024346,0.7720986158203613,0.03412224483759554,6
0.3990701204547493,0.7721675976260478,0.03417652453902769,6
0.3808613060522838,0.7722984404924987,0.03423767103850542,6
0.3634833253929349,0.772490234698232,0.0343071403672663,6
0.34689826910526095,0.7727420705217667,0.034386419289217,6
0.33106995755069923,0.7730530382416197,0.03447701734568681,6
0.31596386189912967,0.7734222281363102,0.03458045831541996,6
0.30154702880560874,0.773848730484356,0.03469827112606385,6
0.28778800852396164,0.7743316355642753,0.03483198027890103,6
0.2746567863004171,0.7748700336545861,0.034983095874861224,6
0.26212471689761896,0.775463015033807,0.03515310335579594,6
0.25016446210618387,0.7761096699804555,0.03534345309926962,6
0.23874993110748777,0.7768090887730502,0.03555555002626781,6
0.22785622355758706,0.7775603616901097,0.035790743397778345,6
0.2174595752681112,0.7783625790101513,0.03605031698680532,6
0.20753730636563406,0.7792148310116934,0.03633547981590608,6
0.19806777181643453,0.7801162079732541,0.03664735764603849,6
0.18903031420871994,0.7810658001733527,0.03698698539008187,6
0.18040521868930595,0.7820626978905059,0.037355300604095754,6
0.17217366995645045,0.7831059914032327,0.03775313818200763,6
0.16431771121502456,0.7841947709900507,0.038181226346288503,6
0.15682020500447982,0.7853281269294786,0.038640183990020366,6
0.1496647958141621,0.7865051495000345,0.039130519386599186,6
0.14283587440441703,0.7877249289802362,0.03965263024427952,6
0.13631854375565747,0.7889865556486021,0.04020680504591299,6
0.1300985865711091,0.7902891197836501,0.040793225581391195,6
0.1241624342623445,0.7916317116638992,0.04141197055293086,6
0.11849713734994957,0.7930134215678666,0.04206302011243456,6
0.11309033721475037,0.7944333397740709,0.04274626117622572,6
0.10793023913797868,0.7958905565610304,0.043461493355503165,6
0.1030055865715633,0.7973841622072628,0.044208435340475194,6
0.09830563658242004,0.7989132469912867,0.044986731581552586,6
0.09382013641717164,0.8004769011916206,0.04579595912120764,6
0.08953930113617498,0.8020742150867818,0.046635634444010254,6
0.08545379226806628,0.8037042789552888,0.04750522022877503,6
0.08155469743825804,0.8053661830756603,0.04840413190459137,6
0.0778335109269496,0.8070590177264139,0.049331743930774025,6
0.07428211511423853,0.8087818731860674,0.05028739573864226,6
0.07089276277185708,0.8105338397331401,0.051270397289860034,6
0.06765806016290264,0.8123140076461491,0.05228003422138754,6
0.06457095091269548,0.8141214672036134,0.053315572560602036,6
0.06162470061557932,0.8159553086840504,0.05437626300570201,6
0.05881288214408384,0.817814622365979,0.055461344776082985,6
0.0561293616284026,0.8196984985279165,0.05657004904503246,6
0.05356828507560078,0.8216060274483821,0.05770160197297749,6
0.051124065599363284,0.8235362994058931,0.058855227363803955,6
0.04879137123242474,0.8254884046789682,0.060030148969661454,6
0.04656511329509626,0.8274614335461256,0.06122559247137784,6
0.04444043529451332,0.8294544762858828,0.06244078716234585,6
0.04241270233039046,0.8314666231767585,0.06367496736369617,6
0.04047749098417125,0.8334969644972712,0.064927373597921,6
0.03863057966951716,0.8355445905259382,0.0661972535470074,6
0.0368679394230855,0.8376085915412785,0.06748386281971425,6
0.03518572511550637,0.8396880578218101,0.06878646555099305,6
0.033580267063386744,0.8417820796460506,0.07010433485479493,6
0.03204806302404231,0.8438897472925184,0.07143675314970448,6
