hours,beta_1,se_cluster,se_boot,se_lmer_model,boot_mean,boot_p025,boot_p975,ratio_boot_cluster,bias
1.6829995185215267,0.7857117389900027,0.0924849808513619,0.1102882314178324,0.0297391846852744,0.7828893922934249,0.5810805303952811,0.9988029212725871,1.1924988295676153,-0.002822346696577771
1.5712687593428318,0.781096888310003,0.0926409077224168,0.11020466352190117,0.0297687692931806,0.7780449192305479,0.5764731214306857,0.993062984526069,1.189589634118345,-0.0030519690794551524
1.4669555676733752,0.7768203958506381,0.0927516836493851,0.11005915442251854,0.0297964433592452,0.7735527966835726,0.5732034104554427,0.9874893956706622,1.1866000712025693,-0.003267599167065538
1.3695675069794868,0.7728771489667723,0.0928188043441174,0.1098526543149262,0.0298231980956156,0.7694077005816143,0.5712297236806477,0.9820796411639591,1.1835172311383944,-0.003469448385157947
1.278644832541816,0.7692620350132706,0.0928442296612028,0.10958645462481797,0.02985011783413,0.7656043068537887,0.5695294161135752,0.976831207463554,1.1803259612870838,-0.0036577281594819544
1.1937583211152918,0.7659699413449976,0.0928303633107589,0.10926217586824245,0.029878373900624,0.762137291429211,0.567538787759653,0.9717415810270386,1.1770090299278095,-0.003832649915786579
1.1145072446733535,0.7629957553168178,0.0927800355252695,0.10888175820784983,0.0299092181797022,0.7590013302369966,0.5641806864210537,0.9668082483120074,1.1735472786944006,-0.003994425079821284
1.040517478670984,0.7603343642835965,0.0926964881220237,0.10844745447469878,0.0299439762612871,0.7561910992062607,0.5599589588822268,0.9637139951964369,1.169919774435692,-0.004143265077335756
0.9714397358961434,0.7579806556001976,0.0925833613878523,0.10796182543104893,0.029984040069145,0.7537012742661188,0.5579445243250959,0.9610642911308883,1.1661039717360533,-0.004279381334078791
0.90694791757205,0.7559295166214862,0.0924446821929002,0.10742773705071558,0.0300308598844968,0.7515265313456875,0.5571488884987799,0.9585718267862054,1.1620758977412124,-0.004402985275798743
0.8467375739262712,0.7541758347023271,0.0922848527151046,0.10684835958865606,0.0300859356951697,0.74966154637408,0.556804106669327,0.9562339452179497,1.1578103713131656,-0.004514288328247074
0.790524466959362,0.7527144971975847,0.0921086391277944,0.10622716819950255,0.0301508078228236,0.7481009952804133,0.5569024296291798,0.954047989481683,1.1532812687865213,-0.004613501917171359
0.7380432286282336,0.7515403914621239,0.0919211595713659,0.10556794484481419,0.0302270468076534,0.7468395539938021,0.5574361081707809,0.9520113026329678,1.1484618485785438,-0.004700837468321839
0.6890461081098816,0.7506484048508092,0.0917278706994343,0.10487478120004633,0.0303162425613798,0.7458718984433621,0.5583526268162944,0.950121227727366,1.1433251464398497,-0.00477650640744709
0.6433018022316049,0.7500334247185055,0.091534552064474,0.10415208223385239,0.0304199928346568,0.7451927045582083,0.5592445710982925,0.9483751078204398,1.1378444520107664,-0.0048407201602972405
0.6005943635464759,0.7496903384200775,0.0913472875932273,0.1034045700837941,0.0305398910831731,0.7447966482674565,0.5605639085080187,0.9467702859677511,1.1319938753327663,-0.0048936901526209775
0.5607221808993633,0.7496140333103896,0.0911724434047346,0.10263728779361034,0.030677513856167,0.7446784055002225,0.5623026024182206,0.9453041052248619,1.1257490088093918,-0.004935627810167098
0.5234970276710037,0.7497993967443066,0.0910166412512948,0.10185560240819122,0.0308344078698547,0.74483265218562,0.5644223865711616,0.9439739086473342,1.1190876855911471,-0.00496674455868662
0.4887431732071276,0.7502413160766933,0.090886726923136,0.10106520684435262,0.03101207696408,0.745254064252766,0.5668650708869593,0.9427770392907304,1.1119908293080538,-0.004987251823927341
0.4562965532379144,0.7509346786624144,0.0907897330591045,0.10027211987055956,0.0312119691708319,0.7459373176307753,0.5696977256867523,0.9417108402106125,1.1044433824393116,-0.004997361031639058
0.4260039953715399,0.7518743718563345,0.0907328359552236,0.09948268344038712,0.0314354641456722,0.746877088248764,0.5718504743998843,0.940772654462542,1.0964352915132238,-0.0049972836075705684
0.397722496005555,0.7530552830133186,0.0907233061652743,0.09870355653805592,0.0316838612253216,0.7480680520358466,0.5742461371408395,0.9399598251020816,1.0879625171314158,-0.004987230977472001
0.3713185452425845,0.7544722994882307,0.090768452943707,0.09794170461722312,0.0319583683749827,0.7495048849211386,0.5770566277329554,0.9392696951847931,1.0790280261575556,-0.004967414567092043
0.3466674966234331,0.7561203086359362,0.0908755628871989,0.09720438365612773,0.0322600922764313,0.7511822628337558,0.5811047842727413,0.9387487539030349,1.0696427132647817,-0.00493804580218038
0.3236529787022752,0.7579941978112994,0.0910518334767551,0.09649911782538358,0.0325900297824786,0.753094861702813,0.5854058668723547,0.9384580481988773,1.0598261906501765,-0.004899336108486363
0.3021663456861121,0.760088854369185,0.0913043025900773,0.0958336697835523,0.0329490609260175,0.755237357457426,0.5893684160854109,0.9382833768634042,1.0496073795537346,-0.004851496911759012
0.2821061645451103,0.762399165664458,0.0916397754197658,0.09521600269590683,0.0333379436245033,0.7576044260267102,0.5936103176902188,0.9382220527127395,1.0390248367563073,-0.004794739637747791
0.2633777361725909,0.7649200190519826,0.0920647505668913,0.09465423322942076,0.0337573101661286,0.7601907433397814,0.5981249489264159,0.9382713885630077,1.0281267547740547,-0.004729275712201164
0.2458926483341934,0.7676463018866239,0.092585347348533,0.09415657502591548,0.0342076655055213,0.7629909853257536,0.6029056870336401,0.9384286972303334,1.0169705868410006,-0.00465531656087026
0.2295683582957898,0.7705729015232463,0.0932072365295368,0.09373127250470141,0.0346893873381443,0.7659998279137433,0.6079459092515288,0.9401801039699229,1.005622267054324,-0.004573073609502987
