hours,beta_1,se_boot,se_sandwich,pw_lo,pw_up,sim_lo,sim_up
0.1868148865715298,0.7769148309419122,0.09298524757840243,0.0956151219426421,0.5946670931571563,0.959162568726668,0.5304725939367554,1.023357067947069
0.1744126435091819,0.778897616789055,0.09272587797819888,0.0958250281810198,0.5971582340833924,0.9606369994947176,0.5331427966177502,1.0246524369603598
0.1628337589906866,0.7810053518630005,0.09261740535446492,0.0961596698079024,0.599478571594842,0.962532132131159,0.5355380206939084,1.0264726830320925
0.1520235719931688,0.7832343806101967,0.09267494553228353,0.0966306988283082,0.6015948236649601,0.9648739375554333,0.537614548582005,1.0288542126383884
0.1419310503228268,0.7855810474770918,0.09291263760497309,0.0972489343452712,0.6034756226262983,0.9676864723278853,0.5393312513670966,1.031830843587087
0.1325085497046866,0.7880416969101336,0.09334333921028763,0.0980241842340828,0.6050921124181814,0.9709912814020858,0.5406503964232647,1.0354329973970025
0.1237115888658751,0.7906126733557703,0.09397834376299266,0.0989650858718326,0.6064185028006802,0.9748068439108605,0.5415383968425684,1.0396869498689723
0.1154986395506374,0.7932903212604502,0.09482713753462535,0.1000789738490185,0.6074325454695357,0.9791480970513646,0.5419664552555299,1.0446141872653705
0.1078309304758091,0.796070985070621,0.09589721265885934,0.1013717812508177,0.6081159005589124,0.9840260695823296,0.5419110594299243,1.0502309107113177
0.1006722643012691,0.7989510092327309,0.09719394826542924,0.1028479790765387,0.6084543696146272,0.9894476488508346,0.5413542973059313,1.0565477211595304
0.0939888467513341,0.8019267381932279,0.09872056645643579,0.1045105558852475,0.6084379818790062,0.9954154945074496,0.5402839736737609,1.0635695027126948
0.0877491270804207,0.8049945163985602,0.10047816352477214,0.1063610371075541,0.6080609331038938,1.0019280996932267,0.5386935274343038,1.0712955053628166
0.0819236491298531,0.808150688295176,0.10246581063050822,0.1083995409637537,0.6073213882285626,1.0089799883617894,0.5365817647727908,1.0797196118175612
0.0764849122726919,0.8113915983295231,0.1046807129966742,0.1106248658564929,0.6062211693617096,1.0165620272973366,0.5339524372363262,1.08883075942272
0.0714072415901412,0.8147135909480496,0.10711841320591103,0.1130346026580849,0.6047653573273394,1.0246618245687598,0.5308137029292646,1.0986134789668347
0.0666666666666666,0.8181130105972038,0.10977302265015942,0.115625264576128,0.6029618380317067,1.0332641831627007,0.5271775130935488,1.1090485081008588
