hours,beta_1,se_boot,se_sandwich,se_model,pw_lo,pw_up,sim_lo,sim_up,excl_1_pointwise,excl_1_simultaneous
19.956784459081383,1.217834858233125,0.11332648768286346,0.1077981723264737,0.0312177040340629,0.9957190238802907,1.4399506925859595,0.9213099034877024,1.5143598129785478,False,False
18.631895976440852,1.1998250638579795,0.11115428405248658,0.1043843274829466,0.030704348935885,0.981966670387771,1.417683457328188,0.9089837987456268,1.4906663289703321,False,False
17.394964022820947,1.1804440896537094,0.10883607552208528,0.1009624369732996,0.0302038836216597,0.9671293014117409,1.393758877895678,0.8956685439827936,1.4652196353246252,False,False
16.240149351297315,1.1612830356166224,0.1067715107974579,0.0978283900293869,0.0297631325584444,0.9520147198786754,1.3705513513545693,0.8819095364933092,1.4406565347399356,False,False
15.16200037013192,1.1426341697347713,0.10502156177244014,0.0950321992765217,0.0293868168650227,0.9367956910606401,1.3484726484089025,0.8678395079694312,1.4174288315001113,False,False
14.155427407169537,1.1244923793630195,0.10357099975112745,0.0925681925174106,0.0290708435356641,0.9214969500080028,1.3274878087180362,0.8534931924819701,1.3954915662440688,False,False
13.215678682766251,1.1068525518562329,0.10240251963374557,0.0904281448515563,0.0288109046078842,0.9061473014479358,1.30755780226453,0.8389107571260564,1.3747943465864094,False,False
12.338317877824178,1.089709574569275,0.10149704855287113,0.0886011830166356,0.0286025434783509,0.8907790148685344,1.2886401342700158,0.8241369944575817,1.3552821546809684,False,False
11.519203191036633,1.0730583348570113,0.10083412051687794,0.0870738116490489,0.0284412230581881,0.8754270902311592,1.2706895794828634,0.8092203422181288,1.3368963274958938,False,False
10.75446778647823,1.0568937200743058,0.10039229090965887,0.0858300692503488,0.0283223925475823,0.8601284455659066,1.253658994582705,0.7942117987737715,1.3195756413748403,False,False
10.04050153923794,1.041210617576024,0.10014956316749954,0.0848518078398506,0.0282415500452593,0.8449210807003058,1.2375001544517423,0.7791638066916942,1.303257428460354,False,False
9.373933992920747,1.0260039147170303,0.10008380183185438,0.0841190767482754,0.0281942988273992,0.8298432676907519,1.2221645617433088,0.7641291719650046,1.2878786574690562,False,False
8.751618448564514,1.011268498852189,0.10017311070822708,0.083610580347464,0.0281763958337061,0.8149328096447203,1.2076041880596577,0.7491600745393361,1.2733769231650418,False,False
8.17061710985981,0.9969992573363652,0.10039616094230032,0.0833041736066233,0.0281837915946589,0.8002263977033697,1.1937721169693607,0.7343072098837076,1.2596913047890228,False,False
7.628187214547043,0.9831910775244234,0.10073246030987272,0.0831773589057795,0.0282126614534596,0.7857590832429624,1.1806230718058843,0.719619084378669,1.2467630706701778,False,False
7.121768086520624,0.9698388467712284,0.10116256096687845,0.0832077519395454,0.0282594284354833,0.7715638706923093,1.1681138228501478,0.7051414717270118,1.234536221815445,False,False
6.6489690475164025,0.956937452431645,0.10166820771348832,0.0833734922938765,0.0283207784794934,0.7576714269404705,1.1562034779228194,0.6909170250126362,1.2229578798506537,False,False
6.207558131316462,0.944481781860538,0.10223243223308305,0.0836535834865606,0.0283936689716168,0.7441098966317635,1.1448536670893126,0.6769850301191229,1.211978533601953,False,False
5.795451547193873,0.9324667224127712,0.10283960079508603,0.0840281562039717,0.0284753316320615,0.7309048086699259,1.1340286361556164,0.66338128091266,1.2015521639128823,False,False
5.410703842856947,0.92088716144321,0.1034754237635365,0.0844786559270329,0.0285632708199843,0.7180790575816585,1.1236952653047616,0.6501380543623434,1.1916362685240767,False,False
5.051498720454676,0.9097379863067194,0.10412693521724989,0.0849879615189059,0.0286552582696804,0.7056529434603742,1.1138230291530646,0.6372841638651412,1.1821918087482977,False,False
4.716140462288077,0.8990140843581635,0.10478245035713621,0.0855404445795536,0.0287493251753746,0.6936442554463205,1.1043839132700066,0.6248450706919734,1.1731830980243538,False,False
4.403045925750296,0.8887103429524074,0.10543150740889051,0.0861219807483144,0.0288437524223417,0.6820683855952141,1.0953523003096006,0.6128430360025037,1.164577649902311,False,False
